Movie_Id,Movie_Name,Similar_To
52038,A Man of No Importance,Sirens
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Sirens
35196,Restoration,Sirens
83718,What Happened Was...,Sirens
44281,Asfour Stah,Sirens
124460,Country Life,Sirens
61548,The Journey of August King,Sirens
32622,Angela,Sirens
58372,Reckless,Sirens
124613,Brothers in Trouble,Sirens
37345,Princess Caraboo,Six Degrees of Separation
109,Trois couleurs : Blanc,Six Degrees of Separation
11777,I.Q.,Six Degrees of Separation
106143,I'll Do Anything,Six Degrees of Separation
12121,Made in America,Six Degrees of Separation
83718,What Happened Was...,Six Degrees of Separation
44281,Asfour Stah,Six Degrees of Separation
10149,Smoke,Six Degrees of Separation
8984,Disclosure,Six Degrees of Separation
32622,Angela,Six Degrees of Separation
24070,Mixed Nuts,Sleepless in Seattle
50463,The Favor,Sleepless in Seattle
83718,What Happened Was...,Sleepless in Seattle
9263,Now and Then,Sleepless in Seattle
2064,While You Were Sleeping,Sleepless in Seattle
11777,I.Q.,Sleepless in Seattle
16771,Barcelona,Sleepless in Seattle
47507,Métisse,Sleepless in Seattle
28628,Stonewall,Sleepless in Seattle
30528,Bye Bye Love,Sleepless in Seattle
11062,City Hall,Sliver
27768,Some Folks Call It a Sling Blade,Sliver
83718,What Happened Was...,Sliver
46063,Last Dance,Sliver
291731,Homage,Sliver
54850,Loaded,Sliver
124619,Lotto Land,Sliver
10988,Diabolique,Sliver
99040,Le confessionnal,Sliver
288173,Hostile Intentions,Sliver
226229,Mirage,Blade Runner
47260,Caught,Blade Runner
12665,Powder,Blade Runner
27768,Some Folks Call It a Sling Blade,Blade Runner
2045,Unforgettable,Blade Runner
83718,What Happened Was...,Blade Runner
291731,Homage,Blade Runner
54850,Loaded,Blade Runner
124619,Lotto Land,Blade Runner
281,Strange Days,Blade Runner
83718,What Happened Was...,Son in Law
17402,Miami Rhapsody,Son in Law
16771,Barcelona,Son in Law
47507,Métisse,Son in Law
28628,Stonewall,Son in Law
10478,Tin Cup,Son in Law
68274,Moonlight and Valentino,Son in Law
63020,The Perez Family,Son in Law
50463,The Favor,Son in Law
10635,Threesome,Son in Law
38129,Martin Lawrence: You So Crazy,So I Married an Axe Murderer
62488,Destiny Turns on the Radio,So I Married an Axe Murderer
28121,A Thin Line Between Love and Hate,So I Married an Axe Murderer
18713,The Jerky Boys,So I Married an Axe Murderer
15128,Speechless,So I Married an Axe Murderer
83718,What Happened Was...,So I Married an Axe Murderer
31911,Mr. Wonderful,So I Married an Axe Murderer
24070,Mixed Nuts,So I Married an Axe Murderer
13595,Airheads,So I Married an Axe Murderer
48260,Butterfly Kiss,So I Married an Axe Murderer
1592,Primal Fear,Striking Distance
28732,Fall Time,Striking Distance
37144,True Crime,Striking Distance
8012,Get Shorty,Striking Distance
40480,Bad Company,Striking Distance
17585,Surviving the Game,Striking Distance
2088,Romeo Is Bleeding,Striking Distance
9268,Eraser,Striking Distance
26203,Blink,Striking Distance
33542,紅番區,Striking Distance
44705,Twelfth Night,Harem
10533,The Scarlet Letter,Harem
8391,When Night Is Falling,Harem
83718,What Happened Was...,Harem
124460,Country Life,Harem
47018,Carrington,Harem
38884,Land and Freedom,Harem
10954,Farinelli,Harem
131957,Nina Takes a Lover,Harem
18620,Go Fish,Harem
37108,A Kid in King Arthur's Court,Super Mario Bros.
11511,Kazaam,Super Mario Bros.
11479,Un indien dans la ville,Super Mario Bros.
10869,Herbie Rides Again,Super Mario Bros.
43475,Gumby: The Movie,Super Mario Bros.
19042,All Dogs Go to Heaven 2,Super Mario Bros.
10830,Matilda,Super Mario Bros.
3587,Bogus,Super Mario Bros.
14821,Escape to Witch Mountain,Super Mario Bros.
47867,Gordy,Super Mario Bros.
28732,Fall Time,Surviving the Game
4954,Drop Zone,Surviving the Game
8987,The River Wild,Surviving the Game
10723,Bulletproof,Surviving the Game
9091,Sudden Death,Surviving the Game
9625,The Glimmer Man,Surviving the Game
278939,Girl in the Cadillac,Surviving the Game
2019,Hard Target,Surviving the Game
40480,Bad Company,Surviving the Game
9691,Assassins,Surviving the Game
226229,Mirage,Terminal Velocity
288173,Hostile Intentions,Terminal Velocity
47260,Caught,Terminal Velocity
11859,Fair Game,Terminal Velocity
8963,Crimson Tide,Terminal Velocity
9091,Sudden Death,Terminal Velocity
10412,Romper Stomper,Terminal Velocity
25087,Bloodsport II,Terminal Velocity
117164,Guardian Angel,Terminal Velocity
28732,Fall Time,Terminal Velocity
124619,Lotto Land,Thirty Two Short Films About Glenn Gould
66634,Dingo,Thirty Two Short Films About Glenn Gould
117730,Etz Hadomim Tafus,Thirty Two Short Films About Glenn Gould
114089,Bye-Bye,Thirty Two Short Films About Glenn Gould
22479,Kansas City,Thirty Two Short Films About Glenn Gould
15765,What's Love Got to Do with It,Thirty Two Short Films About Glenn Gould
108,Trois couleurs : Bleu,Thirty Two Short Films About Glenn Gould
11113,My Fair Lady,Thirty Two Short Films About Glenn Gould
159185,Pao Da Shuang Deng,Thirty Two Short Films About Glenn Gould
2769,An American in Paris,Thirty Two Short Films About Glenn Gould
10464,"Corrina, Corrina",Threesome
83718,What Happened Was...,Threesome
52856,Unstrung Heroes,Threesome
18069,8 Seconds,Threesome
16771,Barcelona,Threesome
43535,A Simple Twist of Fate,Threesome
47507,Métisse,Threesome
28628,Stonewall,Threesome
20758,Father of the Bride,Threesome
11907,Keiner liebt mich,Threesome
43475,Gumby: The Movie,The Nightmare Before Christmas
18975,The Adventures of Pinocchio,The Nightmare Before Christmas
10830,Matilda,The Nightmare Before Christmas
47867,Gordy,The Nightmare Before Christmas
532,A Close Shave,The Nightmare Before Christmas
408,Snow White and the Seven Dwarfs,The Nightmare Before Christmas
11224,Cinderella,The Nightmare Before Christmas
10539,James and the Giant Peach,The Nightmare Before Christmas
17414,Dunston Checks In,The Nightmare Before Christmas
43535,A Simple Twist of Fate,The Nightmare Before Christmas
10874,Muppet Treasure Island,The Three Musketeers
11853,Bad Girls,The Three Musketeers
19176,The Cowboy Way,The Three Musketeers
26258,Bushwhacked,The Three Musketeers
9255,Hot Shots! Part Deux,The Three Musketeers
10723,Bulletproof,The Three Musketeers
26441,The Big Green,The Three Musketeers
55731,Race the Sun,The Three Musketeers
27281,Operation Dumbo Drop,The Three Musketeers
9091,Sudden Death,The Three Musketeers
30765,The Amazing Panda Adventure,Tombstone
29918,Lassie,Tombstone
11076,Fly Away Home,Tombstone
11853,Bad Girls,Tombstone
9091,Sudden Death,Tombstone
139405,Across the Sea of Time,Tombstone
9826,The Phantom,Tombstone
31642,Heaven & Earth,Tombstone
28732,Fall Time,Tombstone
22660,Old Yeller,Tombstone
288173,Hostile Intentions,Trial by Jury
47260,Caught,Trial by Jury
10412,Romper Stomper,Trial by Jury
117164,Guardian Angel,Trial by Jury
28732,Fall Time,Trial by Jury
340210,Condition Red,Trial by Jury
27768,Some Folks Call It a Sling Blade,Trial by Jury
6071,Kiss of Death,Trial by Jury
2087,The Getaway,Trial by Jury
226229,Mirage,Trial by Jury
40480,Bad Company,True Romance
6071,Kiss of Death,True Romance
11074,Striking Distance,True Romance
9057,Terminal Velocity,True Romance
28121,A Thin Line Between Love and Hate,True Romance
28732,Fall Time,True Romance
278939,Girl in the Cadillac,True Romance
340210,Condition Red,True Romance
9495,The Crow,True Romance
8438,Murder in the First,True Romance
42981,Frank and Ollie,The War Room
24257,The Endless Summer 2,The War Room
85778,Maya Lin: A Strong Clear Vision,The War Room
52059,The Gate of Heavenly Peace,The War Room
124632,Small Wonders,The War Room
123360,From the Journals of Jean Seberg,The War Room
316098,Brother Minister: The Assassination of Malcolm X,The War Room
14275,Hoop Dreams,The War Room
88030,Tigrero: A Film That Was Never Made,The War Room
51352,Anne Frank Remembered,The War Room
43475,Gumby: The Movie,The Pagemaster
36259,Theodore Rex,The Pagemaster
19042,All Dogs Go to Heaven 2,The Pagemaster
11511,Kazaam,The Pagemaster
21032,Balto,The Pagemaster
812,Aladdin,The Pagemaster
8587,The Lion King,The Pagemaster
37108,A Kid in King Arthur's Court,The Pagemaster
10530,Pocahontas,The Pagemaster
15789,A Goofy Movie,The Pagemaster
83718,What Happened Was...,"Paris, France"
44281,Asfour Stah,"Paris, France"
32622,Angela,"Paris, France"
58372,Reckless,"Paris, France"
124613,Brothers in Trouble,"Paris, France"
124619,Lotto Land,"Paris, France"
52856,Unstrung Heroes,"Paris, France"
9382,Boys on the Side,"Paris, France"
161495,Roommates,"Paris, France"
2759,"The Adventures of Priscilla, Queen of the Desert","Paris, France"
31611,White Man's Burden,"The Beans of Egypt, Maine"
17585,Surviving the Game,"The Beans of Egypt, Maine"
9271,Virtuosity,"The Beans of Egypt, Maine"
188588,Last Summer in the Hamptons,"The Beans of Egypt, Maine"
36915,Heaven's Prisoners,"The Beans of Egypt, Maine"
26890,I Shot Andy Warhol,"The Beans of Egypt, Maine"
23333,Mrs. Parker and the Vicious Circle,"The Beans of Egypt, Maine"
78,Blade Runner,"The Beans of Egypt, Maine"
9283,Beautiful Girls,"The Beans of Egypt, Maine"
862,Toy Story,"The Beans of Egypt, Maine"
83718,What Happened Was...,Killer
18220,Poison Ivy II: Lily,Killer
37667,Captives,Killer
27768,Some Folks Call It a Sling Blade,Killer
2064,While You Were Sleeping,Killer
10543,Fear,Killer
11777,I.Q.,Killer
8391,When Night Is Falling,Killer
124460,Country Life,Killer
9095,Mary Reilly,Killer
83718,What Happened Was...,Welcome to the Dollhouse
44281,Asfour Stah,Welcome to the Dollhouse
61548,The Journey of August King,Welcome to the Dollhouse
32622,Angela,Welcome to the Dollhouse
58372,Reckless,Welcome to the Dollhouse
124613,Brothers in Trouble,Welcome to the Dollhouse
124619,Lotto Land,Welcome to the Dollhouse
52856,Unstrung Heroes,Welcome to the Dollhouse
9382,Boys on the Side,Welcome to the Dollhouse
161495,Roommates,Welcome to the Dollhouse
8391,When Night Is Falling,Germinal
83718,What Happened Was...,Germinal
124460,Country Life,Germinal
131957,Nina Takes a Lover,Germinal
18620,Go Fish,Germinal
124304,De eso no se habla,Germinal
124619,Lotto Land,Germinal
11876,Le Hussard sur le toit,Germinal
18069,8 Seconds,Germinal
16771,Barcelona,Germinal
278939,Girl in the Cadillac,Chasers
47475,Mr. Wrong,Chasers
2307,A Pyromaniac's Love Story,Chasers
23570,The Pallbearer,Chasers
83718,What Happened Was...,Chasers
31911,Mr. Wonderful,Chasers
36447,Carried Away,Chasers
17402,Miami Rhapsody,Chasers
60855,Double Happiness,Chasers
16771,Barcelona,Chasers
27768,Some Folks Call It a Sling Blade,Cronos
31417,Les Yeux sans visage,Cronos
83857,Windows,Cronos
83718,What Happened Was...,Cronos
9095,Mary Reilly,Cronos
18256,Castle Freak,Cronos
18183,Como agua para chocolate,Cronos
291731,Homage,Cronos
54850,Loaded,Cronos
54285,삼공일 삼공이,Cronos
68274,Moonlight and Valentino,Naked in New York
31911,Mr. Wonderful,Naked in New York
9382,Boys on the Side,Naked in New York
10464,"Corrina, Corrina",Naked in New York
48992,I Like It Like That,Naked in New York
12121,Made in America,Naked in New York
83718,What Happened Was...,Naked in New York
58372,Reckless,Naked in New York
17402,Miami Rhapsody,Naked in New York
60855,Double Happiness,Naked in New York
31643,Jimmy Hollywood,Kika
83718,What Happened Was...,Kika
44281,Asfour Stah,Kika
4307,La flor de mi secreto,Kika
32622,Angela,Kika
58372,Reckless,Kika
124613,Brothers in Trouble,Kika
124619,Lotto Land,Kika
52856,Unstrung Heroes,Kika
9382,Boys on the Side,Kika
83718,What Happened Was...,Bhaji on the Beach
44281,Asfour Stah,Bhaji on the Beach
32622,Angela,Bhaji on the Beach
58372,Reckless,Bhaji on the Beach
124613,Brothers in Trouble,Bhaji on the Beach
124619,Lotto Land,Bhaji on the Beach
52856,Unstrung Heroes,Bhaji on the Beach
9382,Boys on the Side,Bhaji on the Beach
161495,Roommates,Bhaji on the Beach
2759,"The Adventures of Priscilla, Queen of the Desert",Bhaji on the Beach
532,A Close Shave,Little Big League
12559,First Kid,Little Big League
52856,Unstrung Heroes,Little Big League
36357,Rent-a-Kid,Little Big League
11511,Kazaam,Little Big League
36929,Big Bully,Little Big League
11907,Keiner liebt mich,Little Big League
41579,Getting Even with Dad,Little Big League
42580,Life With Mikey,Little Big League
11479,Un indien dans la ville,Little Big League
124619,Lotto Land,Kådisbellan
117730,Etz Hadomim Tafus,Kådisbellan
114089,Bye-Bye,Kådisbellan
159185,Pao Da Shuang Deng,Kådisbellan
31546,American Buffalo,Kådisbellan
11985,愛情萬歲,Kådisbellan
51352,Anne Frank Remembered,Kådisbellan
47867,Gordy,Kådisbellan
29973,Cobb,Kådisbellan
27768,Some Folks Call It a Sling Blade,Kådisbellan
83718,What Happened Was...,Wide Eyed and Legless
16771,Barcelona,Wide Eyed and Legless
47507,Métisse,Wide Eyed and Legless
28628,Stonewall,Wide Eyed and Legless
68274,Moonlight and Valentino,Wide Eyed and Legless
63020,The Perez Family,Wide Eyed and Legless
50463,The Favor,Wide Eyed and Legless
25440,Widows' Peak,Wide Eyed and Legless
10635,Threesome,Wide Eyed and Legless
161070,August,Wide Eyed and Legless
8391,When Night Is Falling,Foreign Student
83718,What Happened Was...,Foreign Student
124460,Country Life,Foreign Student
131957,Nina Takes a Lover,Foreign Student
18620,Go Fish,Foreign Student
124304,De eso no se habla,Foreign Student
124619,Lotto Land,Foreign Student
13701,Immortal Beloved,Foreign Student
18069,8 Seconds,Foreign Student
16771,Barcelona,Foreign Student
51242,Pane e cioccolata,Io speriamo che me la cavo
47507,Métisse,Io speriamo che me la cavo
25440,Widows' Peak,Io speriamo che me la cavo
38129,Martin Lawrence: You So Crazy,Io speriamo che me la cavo
117730,Etz Hadomim Tafus,Io speriamo che me la cavo
9098,Echte Kerle,Io speriamo che me la cavo
349394,À la mode,Io speriamo che me la cavo
88030,Tigrero: A Film That Was Never Made,Io speriamo che me la cavo
62364,Boca a boca,Io speriamo che me la cavo
51352,Anne Frank Remembered,Io speriamo che me la cavo
83718,What Happened Was...,Spanking the Monkey
44281,Asfour Stah,Spanking the Monkey
32622,Angela,Spanking the Monkey
58372,Reckless,Spanking the Monkey
124613,Brothers in Trouble,Spanking the Monkey
124619,Lotto Land,Spanking the Monkey
52856,Unstrung Heroes,Spanking the Monkey
9382,Boys on the Side,Spanking the Monkey
161495,Roommates,Spanking the Monkey
2759,"The Adventures of Priscilla, Queen of the Desert",Spanking the Monkey
33689,It Takes Two,The Little Rascals
10464,"Corrina, Corrina",The Little Rascals
15602,Grumpier Old Men,The Little Rascals
68274,Moonlight and Valentino,The Little Rascals
10635,Threesome,The Little Rascals
10869,Herbie Rides Again,The Little Rascals
3587,Bogus,The Little Rascals
532,A Close Shave,The Little Rascals
11041,The Beverly Hillbillies,The Little Rascals
46029,Two Much,The Little Rascals
38129,Martin Lawrence: You So Crazy,À la mode
23637,Io speriamo che me la cavo,À la mode
532,A Close Shave,À la mode
25739,L'associé,À la mode
31643,Jimmy Hollywood,À la mode
12121,Made in America,À la mode
83718,What Happened Was...,À la mode
31911,Mr. Wonderful,À la mode
44281,Asfour Stah,À la mode
32622,Angela,À la mode
139405,Across the Sea of Time,Andre
30765,The Amazing Panda Adventure,Andre
10714,The Jungle Book,Andre
11479,Un indien dans la ville,Andre
36355,Flipper,Andre
45325,Tom and Huck,Andre
10464,"Corrina, Corrina",Andre
29918,Lassie,Andre
11076,Fly Away Home,Andre
47867,Gordy,Andre
28732,Fall Time,La scorta
26203,Blink,La scorta
22479,Kansas City,La scorta
27768,Some Folks Call It a Sling Blade,La scorta
6071,Kiss of Death,La scorta
83718,What Happened Was...,La scorta
2086,Nick of Time,La scorta
507,Killing Zoe,La scorta
30157,Amateur,La scorta
8984,Disclosure,La scorta
41006,A Good Man in Africa,Princess Caraboo
25440,Widows' Peak,Princess Caraboo
63564,The Last of the High Kings,Princess Caraboo
109,Trois couleurs : Blanc,Princess Caraboo
83718,What Happened Was...,Princess Caraboo
44281,Asfour Stah,Princess Caraboo
32622,Angela,Princess Caraboo
58372,Reckless,Princess Caraboo
10954,Farinelli,Princess Caraboo
54850,Loaded,Princess Caraboo
42981,Frank and Ollie,The Celluloid Closet
24257,The Endless Summer 2,The Celluloid Closet
85778,Maya Lin: A Strong Clear Vision,The Celluloid Closet
26408,The War Room,The Celluloid Closet
52059,The Gate of Heavenly Peace,The Celluloid Closet
124632,Small Wonders,The Celluloid Closet
123360,From the Journals of Jean Seberg,The Celluloid Closet
316098,Brother Minister: The Assassination of Malcolm X,The Celluloid Closet
11800,Naked in New York,The Celluloid Closet
14275,Hoop Dreams,The Celluloid Closet
117730,Etz Hadomim Tafus,Métisse
83718,What Happened Was...,Métisse
406,La Haine,Métisse
16771,Barcelona,Métisse
59146,The Wooden Man's Bride,Métisse
28628,Stonewall,Métisse
68274,Moonlight and Valentino,Métisse
63020,The Perez Family,Métisse
50463,The Favor,Métisse
25440,Widows' Peak,Métisse
83718,What Happened Was...,Caro diario
44281,Asfour Stah,Caro diario
32622,Angela,Caro diario
58372,Reckless,Caro diario
124613,Brothers in Trouble,Caro diario
124619,Lotto Land,Caro diario
52856,Unstrung Heroes,Caro diario
9382,Boys on the Side,Caro diario
161495,Roommates,Caro diario
2759,"The Adventures of Priscilla, Queen of the Desert",Caro diario
8391,When Night Is Falling,De eso no se habla
83718,What Happened Was...,De eso no se habla
124460,Country Life,De eso no se habla
123763,"Yo, la peor de todas",De eso no se habla
131957,Nina Takes a Lover,De eso no se habla
18620,Go Fish,De eso no se habla
124619,Lotto Land,De eso no se habla
18069,8 Seconds,De eso no se habla
16771,Barcelona,De eso no se habla
57834,Blue Sky,De eso no se habla
12606,A Very Brady Sequel,The Brady Bunch Movie
47449,Denise Calls Up,The Brady Bunch Movie
